8_00,True Love Song,5.0,maimai,maimai,Kai/クラシック「G線上のアリア」,150
8_01,True Love Song,6.4,maimai,maimai,Kai/クラシック「G線上のアリア」,150
8_02,True Love Song,10.2,maimai,maimai,Kai/クラシック「G線上のアリア」,150
8_03,True Love Song,12.4,maimai,maimai,Kai/クラシック「G線上のアリア」,150
8_04,True Love Song,NIL,maimai,maimai,Kai/クラシック「G線上のアリア」,150
9_00,Color My World,4.0,maimai,maimai,GOSH/クラシック「悲愴」,94
9_01,Color My World,6.3,maimai,maimai,GOSH/クラシック「悲愴」,94
9_02,Color My World,9.8,maimai,maimai,GOSH/クラシック「悲愴」,94
9_03,Color My World,12.4,maimai,maimai,GOSH/クラシック「悲愴」,94
9_04,Color My World,NIL,maimai,maimai,GOSH/クラシック「悲愴」,94
17_00,Future,7.0,POPSアニメ,maimai,★STAR GUiTAR [cover],130
17_01,Future,7.0,POPSアニメ,maimai,★STAR GUiTAR [cover],130
17_02,Future,9.5,POPSアニメ,maimai,★STAR GUiTAR [cover],130
17_03,Future,10.7,POPSアニメ,maimai,★STAR GUiTAR [cover],130
17_04,Future,12.7,POPSアニメ,maimai,★STAR GUiTAR [cover],130
18_00,Love You,6.0,POPSアニメ,maimai,Q;indivi [cover],135
18_01,Love You,6.0,POPSアニメ,maimai,Q;indivi [cover],135
18_02,Love You,9.6,POPSアニメ,maimai,Q;indivi [cover],135
18_03,Love You,11.7,POPSアニメ,maimai,Q;indivi [cover],135
18_04,Love You,NIL,POPSアニメ,maimai,Q;indivi [cover],135
22_00,In Chaos,6.0,ゲームバラエティ,maimai,Hiro「Crackin’DJ」,140
22_01,In Chaos,6.8,ゲームバラエティ,maimai,Hiro「Crackin’DJ」,140
22_02,In Chaos,9.7,ゲームバラエティ,maimai,Hiro「Crackin’DJ」,140
22_03,In Chaos,12.5,ゲームバラエティ,maimai,Hiro「Crackin’DJ」,140
22_04,In Chaos,14.8,ゲームバラエティ,maimai,Hiro「Crackin’DJ」,140
23_00,Crush On You,4.0,ゲームバラエティ,maimai,福山光晴「Crackin’DJ」,125
23_01,Crush On You,6.8,ゲームバラエティ,maimai,福山光晴「Crackin’DJ」,125
23_02,Crush On You,9.2,ゲームバラエティ,maimai,福山光晴「Crackin’DJ」,125
23_03,Crush On You,11.4,ゲームバラエティ,maimai,福山光晴「Crackin’DJ」,125
23_04,Crush On You,13.7,ゲームバラエティ,maimai,福山光晴「Crackin’DJ」,125
24_00,Sun Dance,4.0,ゲームバラエティ,maimai,Hiro「Crackin’DJ」,102
24_01,Sun Dance,6.8,ゲームバラエティ,maimai,Hiro「Crackin’DJ」,102
24_02,Sun Dance,8.9,ゲームバラエティ,maimai,Hiro「Crackin’DJ」,102
24_03,Sun Dance,11.4,ゲームバラエティ,maimai,Hiro「Crackin’DJ」,102
24_04,Sun Dance,13.9,ゲームバラエティ,maimai,Hiro「Crackin’DJ」,102
25_00,Sweets×Sweets,6.0,maimai,maimai,Team-D,132
25_01,Sweets×Sweets,6.6,maimai,maimai,Team-D,132
25_02,Sweets×Sweets,9.3,maimai,maimai,Team-D,132
25_03,Sweets×Sweets,11.4,maimai,maimai,Team-D,132
25_04,Sweets×Sweets,NIL,maimai,maimai,Team-D,132
27_00,Love or Lies,5.0,POPSアニメ,maimai,capsule [cover],128
27_01,Love or Lies,6.0,POPSアニメ,maimai,capsule [cover],128
27_02,Love or Lies,9.5,POPSアニメ,maimai,capsule [cover],128
27_03,Love or Lies,11.7,POPSアニメ,maimai,capsule [cover],128
27_04,Love or Lies,NIL,POPSアニメ,maimai,capsule [cover],128
30_00,ネコ日和。,6.0,maimai,maimai,Kai/能登有沙,171
30_01,ネコ日和。,7.1,maimai,maimai,Kai/能登有沙,171
30_02,ネコ日和。,8.8,maimai,maimai,Kai/能登有沙,171
30_03,ネコ日和。,11.8,maimai,maimai,Kai/能登有沙,171
30_04,ネコ日和。,NIL,maimai,maimai,Kai/能登有沙,171
31_00,虹と太陽,6.0,maimai,maimai,GOSH/manami,146
31_01,虹と太陽,7.6,maimai,maimai,GOSH/manami,146
31_02,虹と太陽,10.9,maimai,maimai,GOSH/manami,146
31_03,虹と太陽,12.8,maimai,maimai,GOSH/manami,146
31_04,虹と太陽,NIL,maimai,maimai,GOSH/manami,146
35_00,炭★坑★節,5.0,maimai,maimai,Kai/光吉猛修,112
35_01,炭★坑★節,6.3,maimai,maimai,Kai/光吉猛修,112
35_02,炭★坑★節,10.7,maimai,maimai,Kai/光吉猛修,112
35_03,炭★坑★節,13.5,maimai,maimai,Kai/光吉猛修,112
35_04,炭★坑★節,NIL,maimai,maimai,Kai/光吉猛修,112
38_00,NIGHT OF FIRE,7.0,POPSアニメ,maimai,NIKO [cover],155
38_01,NIGHT OF FIRE,7.4,POPSアニメ,maimai,NIKO [cover],155
38_02,NIGHT OF FIRE,10.0,POPSアニメ,maimai,NIKO [cover],155
38_03,NIGHT OF FIRE,11.7,POPSアニメ,maimai,NIKO [cover],155
38_04,NIGHT OF FIRE,NIL,POPSアニメ,maimai,NIKO [cover],155
40_00,come again,5.0,POPSアニメ,maimai,m-flo [cover],130
40_01,come again,6.4,POPSアニメ,maimai,m-flo [cover],130
40_02,come again,10.2,POPSアニメ,maimai,m-flo [cover],130
40_03,come again,12.4,POPSアニメ,maimai,m-flo [cover],130
40_04,come again,NIL,POPSアニメ,maimai,m-flo [cover],130
42_00,jelly,5.0,POPSアニメ,maimai,capsule [cover],128
42_01,jelly,7.2,POPSアニメ,maimai,capsule [cover],128
42_02,jelly,9.3,POPSアニメ,maimai,capsule [cover],128
42_03,jelly,12.4,POPSアニメ,maimai,capsule [cover],128
42_04,jelly,NIL,POPSアニメ,maimai,capsule [cover],128
44_00,ハッピーシンセサイザ,5.0,niconicoボーカロイド,maimai,EasyPop,127
44_01,ハッピーシンセサイザ,6.8,niconicoボーカロイド,maimai,EasyPop,127
44_02,ハッピーシンセサイザ,9.6,niconicoボーカロイド,maimai,EasyPop,127
44_03,ハッピーシンセサイザ,12.5,niconicoボーカロイド,maimai,EasyPop,127
44_04,ハッピーシンセサイザ,NIL,niconicoボーカロイド,maimai,EasyPop,127
46_00,ルカルカ★ナイトフィーバー,6.0,niconicoボーカロイド,maimai,samfree,160
46_01,ルカルカ★ナイトフィーバー,6.8,niconicoボーカロイド,maimai,samfree,160
46_02,ルカルカ★ナイトフィーバー,9.3,niconicoボーカロイド,maimai,samfree,160
46_03,ルカルカ★ナイトフィーバー,11.7,niconicoボーカロイド,maimai,samfree,160
46_04,ルカルカ★ナイトフィーバー,NIL,niconicoボーカロイド,maimai,samfree,160
47_00,源平大戦絵巻テーマソング,6.0,ゲームバラエティ,maimai,新小田夢童 ＆ キラ★ロッソ,190
47_01,源平大戦絵巻テーマソング,7.7,ゲームバラエティ,maimai,新小田夢童 ＆ キラ★ロッソ,190
47_02,源平大戦絵巻テーマソング,10.7,ゲームバラエティ,maimai,新小田夢童 ＆ キラ★ロッソ,190
47_03,源平大戦絵巻テーマソング,12.8,ゲームバラエティ,maimai,新小田夢童 ＆ キラ★ロッソ,190
47_04,源平大戦絵巻テーマソング,NIL,ゲームバラエティ,maimai,新小田夢童 ＆ キラ★ロッソ,190
53_00,美しく燃える森,6.0,POPSアニメ,maimai,東京スカパラダイスオーケストラ [cover],140
53_01,美しく燃える森,6.4,POPSアニメ,maimai,東京スカパラダイスオーケストラ [cover],140
53_02,美しく燃える森,9.1,POPSアニメ,maimai,東京スカパラダイスオーケストラ [cover],140
53_03,美しく燃える森,10.7,POPSアニメ,maimai,東京スカパラダイスオーケストラ [cover],140
53_04,美しく燃える森,NIL,POPSアニメ,maimai,東京スカパラダイスオーケストラ [cover],140
56_00,ウッーウッーウマウマ(ﾟ∀ﾟ),6.0,POPSアニメ,maimai,Caramell/Caramelldansen [cover],164
56_01,ウッーウッーウマウマ(ﾟ∀ﾟ),7.5,POPSアニメ,maimai,Caramell/Caramelldansen [cover],164
56_02,ウッーウッーウマウマ(ﾟ∀ﾟ),9.7,POPSアニメ,maimai,Caramell/Caramelldansen [cover],164
56_03,ウッーウッーウマウマ(ﾟ∀ﾟ),13.3,POPSアニメ,maimai,Caramell/Caramelldansen [cover],164
56_04,ウッーウッーウマウマ(ﾟ∀ﾟ),NIL,POPSアニメ,maimai,Caramell/Caramelldansen [cover],164
58_00,Endless World,5.0,maimai,maimai PLUS,RYOHEI KOHNO/保立美和子,142
58_01,Endless World,6.2,maimai,maimai PLUS,RYOHEI KOHNO/保立美和子,142
58_02,Endless World,11.2,maimai,maimai PLUS,RYOHEI KOHNO/保立美和子,142
58_03,Endless World,12.8,maimai,maimai PLUS,RYOHEI KOHNO/保立美和子,142
58_04,Endless World,13.4,maimai,maimai PLUS,RYOHEI KOHNO/保立美和子,142
61_00,Beat Of Mind,6.0,ゲームバラエティ,maimai,Hiro「Crackin’DJ」,140
61_01,Beat Of Mind,8.5,ゲームバラエティ,maimai,Hiro「Crackin’DJ」,140
61_02,Beat Of Mind,11.9,ゲームバラエティ,maimai,Hiro「Crackin’DJ」,140
61_03,Beat Of Mind,11.7,ゲームバラエティ,maimai,Hiro「Crackin’DJ」,140
61_04,Beat Of Mind,14.2,ゲームバラエティ,maimai,Hiro「Crackin’DJ」,140
62_00,檄！帝国華撃団(改),5.0,ゲームバラエティ,maimai,「サクラ大戦」,144
62_01,檄！帝国華撃団(改),6.6,ゲームバラエティ,maimai,「サクラ大戦」,144
62_02,檄！帝国華撃団(改),9.4,ゲームバラエティ,maimai,「サクラ大戦」,144
62_03,檄！帝国華撃団(改),10.7,ゲームバラエティ,maimai,「サクラ大戦」,144
62_04,檄！帝国華撃団(改),13.2,ゲームバラエティ,maimai,「サクラ大戦」,144
63_00,メランコリック,7.0,niconicoボーカロイド,maimai,Junky,140
63_01,メランコリック,7.0,niconicoボーカロイド,maimai,Junky,140
63_02,メランコリック,9.4,niconicoボーカロイド,maimai,Junky,140
63_03,メランコリック,11.7,niconicoボーカロイド,maimai,Junky,140
63_04,メランコリック,NIL,niconicoボーカロイド,maimai,Junky,140
64_00,教えて!! 魔法のLyric,7.0,niconicoボーカロイド,maimai,ちょむP <advanced mix>,180
64_01,教えて!! 魔法のLyric,7.2,niconicoボーカロイド,maimai,ちょむP <advanced mix>,180
64_02,教えて!! 魔法のLyric,9.7,niconicoボーカロイド,maimai,ちょむP <advanced mix>,180
64_03,教えて!! 魔法のLyric,12.4,niconicoボーカロイド,maimai,ちょむP <advanced mix>,180
64_04,教えて!! 魔法のLyric,NIL,niconicoボーカロイド,maimai,ちょむP <advanced mix>,180
65_00,ZIGG-ZAGG,7.0,niconicoボーカロイド,maimai,Junky,138
65_01,ZIGG-ZAGG,7.0,niconicoボーカロイド,maimai,Junky,138
65_02,ZIGG-ZAGG,9.3,niconicoボーカロイド,maimai,Junky,138
65_03,ZIGG-ZAGG,11.4,niconicoボーカロイド,maimai,Junky,138
65_04,ZIGG-ZAGG,12.5,niconicoボーカロイド,maimai,Junky,138
66_00,ワールズエンド・ダンスホール,7.0,niconicoボーカロイド,maimai,wowaka,171
66_01,ワールズエンド・ダンスホール,7.6,niconicoボーカロイド,maimai,wowaka,171
66_02,ワールズエンド・ダンスホール,9.7,niconicoボーカロイド,maimai,wowaka,171
66_03,ワールズエンド・ダンスホール,12.8,niconicoボーカロイド,maimai,wowaka,171
66_04,ワールズエンド・ダンスホール,13.3,niconicoボーカロイド,maimai,wowaka,171
67_00,パンダヒーロー,6.0,niconicoボーカロイド,maimai,ハチ,190
67_01,パンダヒーロー,6.9,niconicoボーカロイド,maimai,ハチ,190
67_02,パンダヒーロー,9.8,niconicoボーカロイド,maimai,ハチ,190
67_03,パンダヒーロー,12.4,niconicoボーカロイド,maimai,ハチ,190
67_04,パンダヒーロー,NIL,niconicoボーカロイド,maimai,ハチ,190
68_00,オレンジの夏,6.0,maimai,maimai,Hiro/タクマロ,132
68_01,オレンジの夏,6.8,maimai,maimai,Hiro/タクマロ,132
68_02,オレンジの夏,10.0,maimai,maimai,Hiro/タクマロ,132
68_03,オレンジの夏,12.4,maimai,maimai,Hiro/タクマロ,132
68_04,オレンジの夏,NIL,maimai,maimai,Hiro/タクマロ,132
69_00,BaBan!! －甘い罠－,6.0,maimai,maimai,Hiro/永江理奈,161
69_01,BaBan!! －甘い罠－,7.8,maimai,maimai,Hiro/永江理奈,161
69_02,BaBan!! －甘い罠－,12.3,maimai,maimai,Hiro/永江理奈,161
69_03,BaBan!! －甘い罠－,12.5,maimai,maimai,Hiro/永江理奈,161
69_04,BaBan!! －甘い罠－,NIL,maimai,maimai,Hiro/永江理奈,161
70_00,ジングルベル,6.0,maimai,maimai,SEGA Sound Unit [H.],100
70_01,ジングルベル,7.1,maimai,maimai,SEGA Sound Unit [H.],100
70_02,ジングルベル,10.9,maimai,maimai,SEGA Sound Unit [H.],100
70_03,ジングルベル,14.0,maimai,maimai,SEGA Sound Unit [H.],100
70_04,ジングルベル,14.0,maimai,maimai,SEGA Sound Unit [H.],100
71_00,マトリョシカ,6.0,niconicoボーカロイド,maimai,ハチ,205
71_01,マトリョシカ,7.8,niconicoボーカロイド,maimai,ハチ,205
71_02,マトリョシカ,9.7,niconicoボーカロイド,maimai,ハチ,205
71_03,マトリョシカ,11.7,niconicoボーカロイド,maimai,ハチ,205
71_04,マトリョシカ,13.2,niconicoボーカロイド,maimai,ハチ,205
73_00,メグメグ☆ファイアーエンドレスナイト,7.0,niconicoボーカロイド,maimai,samfree,162
73_01,メグメグ☆ファイアーエンドレスナイト,7.0,niconicoボーカロイド,maimai,samfree,162
73_02,メグメグ☆ファイアーエンドレスナイト,8.8,niconicoボーカロイド,maimai,samfree,162
73_03,メグメグ☆ファイアーエンドレスナイト,11.7,niconicoボーカロイド,maimai,samfree,162
73_04,メグメグ☆ファイアーエンドレスナイト,NIL,niconicoボーカロイド,maimai,samfree,162
75_00,天国と地獄,5.0,ゲームバラエティ,maimai,スーパーラバーズ「赤ちゃんはどこからくるの？」,175
75_01,天国と地獄,7.2,ゲームバラエティ,maimai,スーパーラバーズ「赤ちゃんはどこからくるの？」,175
75_02,天国と地獄,10.0,ゲームバラエティ,maimai,スーパーラバーズ「赤ちゃんはどこからくるの？」,175
75_03,天国と地獄,13.3,ゲームバラエティ,maimai,スーパーラバーズ「赤ちゃんはどこからくるの？」,175
75_04,天国と地獄,NIL,ゲームバラエティ,maimai,スーパーラバーズ「赤ちゃんはどこからくるの？」,175
76_00,きみのためなら死ねる,4.0,ゲームバラエティ,maimai,スーパーラバーズ「きみのためなら死ねる」,160
76_01,きみのためなら死ねる,6.2,ゲームバラエティ,maimai,スーパーラバーズ「きみのためなら死ねる」,160
76_02,きみのためなら死ねる,10.0,ゲームバラエティ,maimai,スーパーラバーズ「きみのためなら死ねる」,160
76_03,きみのためなら死ねる,12.5,ゲームバラエティ,maimai,スーパーラバーズ「きみのためなら死ねる」,160
76_04,きみのためなら死ねる,NIL,ゲームバラエティ,maimai,スーパーラバーズ「きみのためなら死ねる」,160
77_00,怪盗Rのテーマ,5.0,ゲームバラエティ,maimai,大谷智哉「リズム怪盗R 皇帝ナポレオンの遺産」,147
77_01,怪盗Rのテーマ,7.0,ゲームバラエティ,maimai,大谷智哉「リズム怪盗R 皇帝ナポレオンの遺産」,147
77_02,怪盗Rのテーマ,10.5,ゲームバラエティ,maimai,大谷智哉「リズム怪盗R 皇帝ナポレオンの遺産」,147
77_03,怪盗Rのテーマ,12.6,ゲームバラエティ,maimai,大谷智哉「リズム怪盗R 皇帝ナポレオンの遺産」,147
77_04,怪盗Rのテーマ,NIL,ゲームバラエティ,maimai,大谷智哉「リズム怪盗R 皇帝ナポレオンの遺産」,147
78_00,マリアをはげませ,5.0,ゲームバラエティ,maimai,大谷智哉「リズム怪盗R 皇帝ナポレオンの遺産」,131
78_01,マリアをはげませ,6.2,ゲームバラエティ,maimai,大谷智哉「リズム怪盗R 皇帝ナポレオンの遺産」,131
78_02,マリアをはげませ,8.7,ゲームバラエティ,maimai,大谷智哉「リズム怪盗R 皇帝ナポレオンの遺産」,131
78_03,マリアをはげませ,11.7,ゲームバラエティ,maimai,大谷智哉「リズム怪盗R 皇帝ナポレオンの遺産」,131
78_04,マリアをはげませ,NIL,ゲームバラエティ,maimai,大谷智哉「リズム怪盗R 皇帝ナポレオンの遺産」,131
79_00,SHOW TIME,5.0,ゲームバラエティ,maimai,幡谷尚史「リズム怪盗R 皇帝ナポレオンの遺産」,120
79_01,SHOW TIME,5.8,ゲームバラエティ,maimai,幡谷尚史「リズム怪盗R 皇帝ナポレオンの遺産」,120
79_02,SHOW TIME,8.9,ゲームバラエティ,maimai,幡谷尚史「リズム怪盗R 皇帝ナポレオンの遺産」,120
79_03,SHOW TIME,12.5,ゲームバラエティ,maimai,幡谷尚史「リズム怪盗R 皇帝ナポレオンの遺産」,120
79_04,SHOW TIME,NIL,ゲームバラエティ,maimai,幡谷尚史「リズム怪盗R 皇帝ナポレオンの遺産」,120
80_00,City Escape: Act1,5.0,ゲームバラエティ,maimai,Cash Cash「ソニック ジェネレーションズ」,130
80_01,City Escape: Act1,5.4,ゲームバラエティ,maimai,Cash Cash「ソニック ジェネレーションズ」,130
80_02,City Escape: Act1,9.7,ゲームバラエティ,maimai,Cash Cash「ソニック ジェネレーションズ」,130
80_03,City Escape: Act1,12.7,ゲームバラエティ,maimai,Cash Cash「ソニック ジェネレーションズ」,130
80_04,City Escape: Act1,12.7,ゲームバラエティ,maimai,Cash Cash「ソニック ジェネレーションズ」,130
81_00,Rooftop Run: Act1,5.0,ゲームバラエティ,maimai,大谷智哉「ソニック ジェネレーションズ」,152
81_01,Rooftop Run: Act1,6.6,ゲームバラエティ,maimai,大谷智哉「ソニック ジェネレーションズ」,152
81_02,Rooftop Run: Act1,11.7,ゲームバラエティ,maimai,大谷智哉「ソニック ジェネレーションズ」,152
81_03,Rooftop Run: Act1,12.4,ゲームバラエティ,maimai,大谷智哉「ソニック ジェネレーションズ」,152
81_04,Rooftop Run: Act1,13.2,ゲームバラエティ,maimai,大谷智哉「ソニック ジェネレーションズ」,152
82_00,Reach For The Stars,5.0,ゲームバラエティ,maimai,"大谷智哉, Jean Paul Makhlouf of Cash Cash「ソニック カラーズ」",203
82_01,Reach For The Stars,7.8,ゲームバラエティ,maimai,"大谷智哉, Jean Paul Makhlouf of Cash Cash「ソニック カラーズ」",203
82_02,Reach For The Stars,10.9,ゲームバラエティ,maimai,"大谷智哉, Jean Paul Makhlouf of Cash Cash「ソニック カラーズ」",203
82_03,Reach For The Stars,13.9,ゲームバラエティ,maimai,"大谷智哉, Jean Paul Makhlouf of Cash Cash「ソニック カラーズ」",203
82_04,Reach For The Stars,NIL,ゲームバラエティ,maimai,"大谷智哉, Jean Paul Makhlouf of Cash Cash「ソニック カラーズ」",203
83_00,Urban Crusher [Remix],6.0,ゲームバラエティ,maimai,「BORDER BREAK」,155
83_01,Urban Crusher [Remix],8.3,ゲームバラエティ,maimai,「BORDER BREAK」,155
83_02,Urban Crusher [Remix],12.7,ゲームバラエティ,maimai,「BORDER BREAK」,155
83_03,Urban Crusher [Remix],13.3,ゲームバラエティ,maimai,「BORDER BREAK」,155
83_04,Urban Crusher [Remix],NIL,ゲームバラエティ,maimai,「BORDER BREAK」,155
84_00,Catch The Future,6.0,ゲームバラエティ,maimai,「BORDER BREAK UNION」メインテーマ,210
84_01,Catch The Future,7.9,ゲームバラエティ,maimai,「BORDER BREAK UNION」メインテーマ,210
84_02,Catch The Future,10.8,ゲームバラエティ,maimai,「BORDER BREAK UNION」メインテーマ,210
84_03,Catch The Future,12.8,ゲームバラエティ,maimai,「BORDER BREAK UNION」メインテーマ,210
84_04,Catch The Future,NIL,ゲームバラエティ,maimai,「BORDER BREAK UNION」メインテーマ,210
85_00,JACKY [Remix],4.0,ゲームバラエティ,maimai,「バーチャファイター」,135
85_01,JACKY [Remix],6.7,ゲームバラエティ,maimai,「バーチャファイター」,135
85_02,JACKY [Remix],11.1,ゲームバラエティ,maimai,「バーチャファイター」,135
85_03,JACKY [Remix],13.4,ゲームバラエティ,maimai,「バーチャファイター」,135
85_04,JACKY [Remix],13.5,ゲームバラエティ,maimai,「バーチャファイター」,135
100_00,Tell Your World,6.0,niconicoボーカロイド,maimai PLUS,livetune,150
100_01,Tell Your World,6.7,niconicoボーカロイド,maimai PLUS,livetune,150
100_02,Tell Your World,10.5,niconicoボーカロイド,maimai PLUS,livetune,150
100_03,Tell Your World,12.4,niconicoボーカロイド,maimai PLUS,livetune,150
100_04,Tell Your World,13.2,niconicoボーカロイド,maimai PLUS,livetune,150
101_00,おちゃめ機能,5.0,niconicoボーカロイド,maimai PLUS,ゴジマジP,150
101_01,おちゃめ機能,7.3,niconicoボーカロイド,maimai PLUS,ゴジマジP,150
101_02,おちゃめ機能,9.1,niconicoボーカロイド,maimai PLUS,ゴジマジP,150
101_03,おちゃめ機能,13.4,niconicoボーカロイド,maimai PLUS,ゴジマジP,150
101_04,おちゃめ機能,NIL,niconicoボーカロイド,maimai PLUS,ゴジマジP,150
102_00,ダンシング☆サムライ,6.0,niconicoボーカロイド,maimai PLUS,mathru(かにみそP),142
102_01,ダンシング☆サムライ,7.4,niconicoボーカロイド,maimai PLUS,mathru(かにみそP),142
102_02,ダンシング☆サムライ,11.1,niconicoボーカロイド,maimai PLUS,mathru(かにみそP),142
102_03,ダンシング☆サムライ,12.6,niconicoボーカロイド,maimai PLUS,mathru(かにみそP),142
102_04,ダンシング☆サムライ,NIL,niconicoボーカロイド,maimai PLUS,mathru(かにみそP),142
106_00,BAD∞END∞NIGHT,6.0,niconicoボーカロイド,maimai PLUS,ひとしずくP・やま△,204
106_01,BAD∞END∞NIGHT,7.8,niconicoボーカロイド,maimai PLUS,ひとしずくP・やま△,204
106_02,BAD∞END∞NIGHT,10.7,niconicoボーカロイド,maimai PLUS,ひとしずくP・やま△,204
106_03,BAD∞END∞NIGHT,13.3,niconicoボーカロイド,maimai PLUS,ひとしずくP・やま△,204
106_04,BAD∞END∞NIGHT,NIL,niconicoボーカロイド,maimai PLUS,ひとしずくP・やま△,204
107_00,ロミオとシンデレラ,5.0,niconicoボーカロイド,maimai PLUS,doriko,170
107_01,ロミオとシンデレラ,7.8,niconicoボーカロイド,maimai PLUS,doriko,170
107_02,ロミオとシンデレラ,11.1,niconicoボーカロイド,maimai PLUS,doriko,170
107_03,ロミオとシンデレラ,12.5,niconicoボーカロイド,maimai PLUS,doriko,170
107_04,ロミオとシンデレラ,13.3,niconicoボーカロイド,maimai PLUS,doriko,170
108_00,Sweetiex2,5.0,niconicoボーカロイド,maimai PLUS,Dixie Flatline,125
108_01,Sweetiex2,6.1,niconicoボーカロイド,maimai PLUS,Dixie Flatline,125
108_02,Sweetiex2,8.5,niconicoボーカロイド,maimai PLUS,Dixie Flatline,125
108_03,Sweetiex2,12.4,niconicoボーカロイド,maimai PLUS,Dixie Flatline,125
108_04,Sweetiex2,NIL,niconicoボーカロイド,maimai PLUS,Dixie Flatline,125
109_00,腐れ外道とチョコレゐト,6.0,niconicoボーカロイド,maimai PLUS,ピノキオP,260
109_01,腐れ外道とチョコレゐト,8.2,niconicoボーカロイド,maimai PLUS,ピノキオP,260
109_02,腐れ外道とチョコレゐト,12.7,niconicoボーカロイド,maimai PLUS,ピノキオP,260
109_03,腐れ外道とチョコレゐト,13.4,niconicoボーカロイド,maimai PLUS,ピノキオP,260
109_04,腐れ外道とチョコレゐト,NIL,niconicoボーカロイド,maimai PLUS,ピノキオP,260
110_00,Quartet Theme [Reborn],3.0,ゲームバラエティ,maimai PLUS,COSIO(ZUNTATA/TAITO)「カルテット」,137
110_01,Quartet Theme [Reborn],6.5,ゲームバラエティ,maimai PLUS,COSIO(ZUNTATA/TAITO)「カルテット」,137
110_02,Quartet Theme [Reborn],11.9,ゲームバラエティ,maimai PLUS,COSIO(ZUNTATA/TAITO)「カルテット」,137
110_03,Quartet Theme [Reborn],12.8,ゲームバラエティ,maimai PLUS,COSIO(ZUNTATA/TAITO)「カルテット」,137
110_04,Quartet Theme [Reborn],NIL,ゲームバラエティ,maimai PLUS,COSIO(ZUNTATA/TAITO)「カルテット」,137
111_00,Sky High [Reborn],5.0,ゲームバラエティ,maimai PLUS,大久保 博(BNGI)「デイトナ USA」,144
111_01,Sky High [Reborn],7.4,ゲームバラエティ,maimai PLUS,大久保 博(BNGI)「デイトナ USA」,144
111_02,Sky High [Reborn],10.7,ゲームバラエティ,maimai PLUS,大久保 博(BNGI)「デイトナ USA」,144
111_03,Sky High [Reborn],12.7,ゲームバラエティ,maimai PLUS,大久保 博(BNGI)「デイトナ USA」,144
111_04,Sky High [Reborn],12.7,ゲームバラエティ,maimai PLUS,大久保 博(BNGI)「デイトナ USA」,144
112_00,Like the Wind [Reborn],6.0,ゲームバラエティ,maimai PLUS,sampling masters MEGA「パワードリフト」,200
112_01,Like the Wind [Reborn],8.2,ゲームバラエティ,maimai PLUS,sampling masters MEGA「パワードリフト」,200
112_02,Like the Wind [Reborn],11.4,ゲームバラエティ,maimai PLUS,sampling masters MEGA「パワードリフト」,200
112_03,Like the Wind [Reborn],13.8,ゲームバラエティ,maimai PLUS,sampling masters MEGA「パワードリフト」,200
112_04,Like the Wind [Reborn],NIL,ゲームバラエティ,maimai PLUS,sampling masters MEGA「パワードリフト」,200
113_00,YA･DA･YO [Reborn],4.0,ゲームバラエティ,maimai PLUS,古代 祐三「ファンタジーゾーン」,105
113_01,YA･DA･YO [Reborn],7.9,ゲームバラエティ,maimai PLUS,古代 祐三「ファンタジーゾーン」,105
113_02,YA･DA･YO [Reborn],12.8,ゲームバラエティ,maimai PLUS,古代 祐三「ファンタジーゾーン」,105
113_03,YA･DA･YO [Reborn],13.3,ゲームバラエティ,maimai PLUS,古代 祐三「ファンタジーゾーン」,105
113_04,YA･DA･YO [Reborn],NIL,ゲームバラエティ,maimai PLUS,古代 祐三「ファンタジーゾーン」,105
114_00,Space Harrier Main Theme [Reborn],6.0,ゲームバラエティ,maimai PLUS,佐野 信義「スペースハリアー」,125
114_01,Space Harrier Main Theme [Reborn],6.8,ゲームバラエティ,maimai PLUS,佐野 信義「スペースハリアー」,125
114_02,Space Harrier Main Theme [Reborn],11.7,ゲームバラエティ,maimai PLUS,佐野 信義「スペースハリアー」,125
114_03,Space Harrier Main Theme [Reborn],13.8,ゲームバラエティ,maimai PLUS,佐野 信義「スペースハリアー」,125
114_04,Space Harrier Main Theme [Reborn],NIL,ゲームバラエティ,maimai PLUS,佐野 信義「スペースハリアー」,125
115_00,DADDY MULK -Groove remix-,5.0,ゲームバラエティ,GreeN,Performed by SEGA Sound Unit [H.],154
115_01,DADDY MULK -Groove remix-,6.7,ゲームバラエティ,GreeN,Performed by SEGA Sound Unit [H.],154
115_02,DADDY MULK -Groove remix-,12.0,ゲームバラエティ,GreeN,Performed by SEGA Sound Unit [H.],154
115_03,DADDY MULK -Groove remix-,13.8,ゲームバラエティ,GreeN,Performed by SEGA Sound Unit [H.],154
115_04,DADDY MULK -Groove remix-,13.7,ゲームバラエティ,GreeN,Performed by SEGA Sound Unit [H.],154
116_00,ぴぴぱぷぅ！,3.0,maimai,maimai PLUS,Hiro/小山あかり,147
116_01,ぴぴぱぷぅ！,7.4,maimai,maimai PLUS,Hiro/小山あかり,147
116_02,ぴぴぱぷぅ！,11.2,maimai,maimai PLUS,Hiro/小山あかり,147
116_03,ぴぴぱぷぅ！,13.2,maimai,maimai PLUS,Hiro/小山あかり,147
116_04,ぴぴぱぷぅ！,NIL,maimai,maimai PLUS,Hiro/小山あかり,147
117_00,炎歌 -ほむらうた-,4.0,maimai,maimai PLUS,Hiro/森山愛子,108
117_01,炎歌 -ほむらうた-,6.4,maimai,maimai PLUS,Hiro/森山愛子,108
